Features	SFB001_1	SFB002_1	SFB007_1	SFB013_1	SFB016_1	SFB017_1	SFB018_1	SFB019_1	SFB020_1	SFB021_1	SFB024_1	SFB025_1	SFB026_1	SFB029_1	SFB031_1	SFB032_1	SFB045_1	SFB046_1	SFB053_1	SFB054_1	SFB055_1	SFB058_1	SFB059_1	SFB062_1	SFB063_1	SFB065_1	SFB066_1	SFB068_1	SFB072_1	SFB073_1	SFB074_1	SFB076_1	SFB077_1	SFB078_1	SFB079_1	SFB080_1	SFB081_1	SFB082_1	SFB083_1	SFB085_1	SFB086_1	SFB091_1	SFB093_1	SFB096_1	SFB097_1	SFB099_1	SFB101_1	SFB102_1	SFB103_1	SFB105_1	SFB107_1	SFB109_1	SFB110_1	SFB113_1	SFB114_1	SFB115_1	SFB121_1	SFB123_1	SFB124_1	SFB127_1	SFB130_1	SFB132_1	SFB133_1	SFB003_1	SFB004_1	SFB008_1	SFB087_1	SFB090_1	SFB106_1	SFB112_1	SFB118_1	SFB119_1	SFB120_1	SFB122_1	SFB125_1	SFB126_1	SFB129_1
Genus_Shuttleworthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	7	0	0	0	0	0	24	0	0
Genus_Slackia	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	6	0	0	0	0	0	3	0	0	6	2	0	0	0	1	2	0	7	4	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	9	1	0	0	0
Genus_Sneathia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
Genus_Solobacterium	0	0	2	2	0	0	0	0	1	0	3	0	3	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	3	2	0	0	0	2	2	0	0	1	0	0	1	0	5	0	0	0	0	3	0	0	5	0	7	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Genus_Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Genus_Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Stomatobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Genus_Streptococcus	36	49	14	21	222	118	25	26	13	156	203	450	566	93	1939	25	0	6	2	6	60	8	11	101	13	8	44	75	101	78	3164	52	265	6	10	21	460	35	161	6	217	0	37	106	202	22	15	13	4	59	27	0	1	301	30	51	45	19	8	8	6	24	0	6	55	137	120	28	177	0	2	112	751	8	237	33	9
Genus_Subdoligranulum	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Succinivibrio	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Sutterella	33	0	0	0	84	2	0	2	41	0	0	0	0	0	0	43	10	0	0	10	0	13	0	1	3	5	0	165	33	0	6	0	4	0	0	0	2	106	21	60	8	0	0	0	0	0	1	20	4	15	51	0	8	0	59	0	19	9	0	1	0	2	2	422	0	28	8	18	2	0	0	0	0	158	15	42	5
Genus_Sutterellaceae_unclassified	0	47	0	6	0	0	0	0	0	0	0	126	0	28	0	0	6	182	32	11	3	0	0	0	0	0	153	0	0	0	0	0	0	378	29	0	4	0	9	0	0	0	0	0	0	0	0	0	5	29	0	0	22	343	0	0	0	0	0	26	0	0	0	4	0	7	0	0	0	0	28	116	0	11	0	0	0
Genus_Tannerellaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
Genus_Terrisporobacter	0	0	0	0	0	0	20	2	0	0	0	1	19	0	0	0	0	7	0	0	0	0	17	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Genus_Thomasclavelia	0	59	22	0	0	0	4	14	1	0	0	1	0	216	7	4	0	0	0	0	7	0	0	0	0	29	0	0	0	0	0	3	11	0	50	43	1	114	0	0	2	29	1	0	0	0	0	2	2	0	18	0	0	0	0	58	0	0	0	3	4	0	0	1	0	1	10	5	3	0	0	3	0	0	3	1	0
Genus_Tractidigestivibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	222	1	0	0	0	0	0	0	18	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Turicibacter	67	5	21	0	0	0	90	3	0	22	21	3	66	0	0	0	15	2	0	2	0	2	2	9	1	7	0	0	0	0	9	1	2	2	0	52	0	0	0	0	10	0	30	0	0	12	0	0	0	0	0	12	0	0	0	474	0	1	0	50	0	0	0	0	1	10	0	0	0	0	0	0	0	0	22	0	0
Genus_Tyzzerella	0	0	26	80	0	7	48	8	7	0	3	11	7	327	267	0	5	13	0	6	210	15	0	0	0	11	111	125	0	1	0	21	0	0	87	121	0	152	0	2	1	46	1	0	0	0	0	12	1	0	6	5	4	11	0	2	21	0	1	0	3	0	25	56	13	56	91	4	12	96	5	0	0	0	0	0	0
Genus_Vagococcus	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Veillonella	28	243	2	0	321	6	79	0	0	31	7	7	0	4	16	0	0	17	0	3	0	6	121	0	0	0	97	391	35	11	0	0	0	0	702	141	73	2	4	0	6	0	0	15	377	23	2	0	3	2	18	0	0	104	23	132	4	16	0	17	2	0	0	9	31	8	2	5	11	15	0	5	290	0	5	3	8
Genus_Victivallaceae_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Weissella	0	0	0	0	0	14	3	1	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	29	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	46	0	0	0	0	3	0	0	0	1	0	6	0	20	0	19	0	0	0	2	0	0
Genus_Clostridium_innocuum_group	1	7	1	0	2	0	4	8	0	0	0	4	38	52	1	0	0	0	0	0	9	0	1	0	3	26	1	0	0	0	2	4	10	40	65	13	1	52	1	0	0	1	1	0	0	0	0	0	6	0	18	0	0	0	0	10	0	0	42	3	0	0	0	4	0	9	12	4	1	12	1	5	0	2	0	0	0
Genus_Clostridium_methylpentosum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Genus_Eubacterium_brachy_group	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	17	0	0	0
Genus_Eubacterium_coprostanoligenes_group_Incertae_Sedis	464	0	0	27	175	495	0	123	239	469	482	60	346	0	0	887	91	154	48	232	0	35	237	898	588	0	51	0	279	242	24	93	98	0	0	0	3	229	2912	606	69	1	409	56	0	0	5	2062	258	278	40	76	255	79	557	0	73	401	119	1457	650	139	137	0	151	150	190	382	56	260	301	140	642	39	259	324	80
Genus_Eubacterium_eligens_group	6	36	0	19	47	3	0	5	31	0	13	15	63	0	0	14	58	179	29	5	0	55	23	16	155	0	0	0	0	6	0	0	0	104	27	0	0	0	7	8	1	0	141	26	0	0	0	13	206	730	0	0	114	33	146	0	0	17	0	0	166	14	0	0	157	79	6	8	26	0	33	0	30	0	12	10	84
Genus_Eubacterium_ruminantium_group	48	0	0	0	0	11	0	0	200	94	0	22	4	0	0	28	22	0	0	0	0	7	0	4	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	478	0	0	31	0	0	0	0	75	0	0	0	48	37	0	587	0	0	1	0	0	94	7	0	0	54	30	0	0	0	0	0	0	0	0	0	0	332
Genus_Eubacterium_siraeum_group	0	0	0	0	0	11	0	0	0	17	0	0	0	0	0	15	54	0	0	0	0	0	16	4	7	0	0	0	6	0	0	14	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	66	0	0	0	0	82	0	0	7	0	0	0	0	0	0	14	1	0	0	0	0	12	0	0	0	0	0	71
Genus_Eubacterium_sulci_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_Eubacterium_ventriosum_group	20	17	14	4	66	4	0	3	0	8	0	33	8	41	0	0	7	12	38	108	2	17	9	28	2	0	9	0	0	32	3	57	0	0	0	51	0	0	0	31	21	0	5	15	43	0	4	20	6	22	5	7	5	4	0	0	2	1	0	80	20	2	52	0	29	0	0	6	88	0	15	0	0	6	0	19	33
Genus_Eubacterium_xylanophilum_group	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3	24	15	8	12	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	17	5	0	0	0	0	0	0	0	0	0	0	5	0	0	34	0	0	0	0	0	0	0	20
Genus_Ruminococcus_gauvreauii_group	4	0	50	0	10	0	0	3	9	26	0	125	0	0	0	17	0	5	4	1	0	16	0	0	0	0	4	0	0	0	0	7	31	0	0	0	0	0	4	4	8	0	0	0	0	0	4	3	5	4	0	27	0	2	5	0	6	0	0	0	0	0	0	0	14	0	0	0	0	0	37	0	8	39	10	30	3
Genus_Ruminococcus_gnavus_group	0	234	72	11	1	21	915	67	0	0	4	44	170	961	440	0	0	0	0	0	291	0	5	2	0	871	12	72	0	0	64	0	69	97	512	186	25	0	0	1	0	235	0	0	33	228	0	2	97	0	314	3	0	0	0	40	0	0	35	65	11	0	19	68	5	20	12	112	9	20	0	82	2	14	18	0	0
